ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
398	20:44:43:708	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	ore and wood?	 	 
399	20:44:44:792	ljaybrad123	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	i have 2 clay	 	 
400	20:44:53:490	ljaybrad123	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	ore and wood would be great	 	 
401	20:44:59:527	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	ok	 	 
402	20:45:01:382	ljaybrad123	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	1 clay?	 	 
403	20:45:08:193	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	2 clay? :)	 	 
404	20:45:23:337	ljaybrad123	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	that leave me not enough to build with :(	 	 
405	20:45:24:730	ljaybrad123	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	hmmm	 	 
406	20:45:35:980	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	ok one will do	 	 
407	20:45:47:033	Server	 		ljaybrad123 made an offer to trade 1 clay for 1 ore, 1 wood.	 	 
408	20:45:51:383	Server	 		ljaybrad123 traded 1 clay for 1 ore, 1 wood from tomas.kostan.	 	 
409	20:45:54:473	ljaybrad123	clay=1; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,107]	thank you :)	 	 
410	20:46:05:980	tomas.kostan	clay=1; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	np :)	 	 
411	20:46:25:943	Server	 		ljaybrad123 built a road.	 	 
412	20:46:36:939	Server	 		william rolled a 1 and a 4.	 	 
413	20:46:36:940	Server	 		william gets 1 wood.	 	 
414	20:46:47:318	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[184,156]	nooooooo 5!	 	 
415	20:46:49:742	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[184,156]	nooooooooo	 	 
416	20:47:01:175	Server	 		tomas.kostan rolled a 4 and a 1.	 	 
417	20:47:01:176	Server	 		william gets 1 wood.	 	 
418	20:47:04:903	ljaybrad123	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71; 71,70]; settlements=[105,107]	the evil robber strikes again	 	 
419	20:47:07:915	Server	 		tomas.kostan built a settlement.	 	 
420	20:47:08:510	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[184,156]	nooooooo!	 	 
