ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
260	20:31:03:191	ljaybrad123	clay=1; ore=0; sheep=3; wheat=1; wood=2; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106]; settlements=[105,84]	its been a ong day	 	 
261	20:31:06:108	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	tomas that's your sheep there, watch it well	 	 
262	20:31:10:396	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	where were you?&  you said w/o internat	 	 
263	20:31:11:788	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	:)	 	 
264	20:31:13:707	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	internet*	 	 
265	20:31:14:892	Server	 		ljaybrad123 built a settlement.	 	 
266	20:31:23:681	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106]; settlements=[105,84; 84,107]	yorkshire	 	 
267	20:31:35:944	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	nice country	 	 
268	20:31:37:191	Server	 		ljaybrad123 traded 2 sheep for 1 clay from a port.	 	 
269	20:31:55:877	Server	 		ljaybrad123 built a road.	 	 
270	20:32:00:651	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	not really :p	 	 
271	20:32:04:877	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	aww what bit?	 	 
272	20:32:07:709	Server	 		william rolled a 3 and a 1.	 	 
273	20:32:07:710	Server	 		gotwood4sheep gets 1 sheep. william gets 1 sheep.	 	 
274	20:32:07:925	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	some of it is lovely	 	 
275	20:32:10:352	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	york leeds	 	 
276	20:32:13:551	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	its pretty	 	 
277	20:32:14:613	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	ahhhhhh#	 	 
278	20:32:19:051	william	clay=0; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[116,135; 135,134; 134,150]; settlements=[116,152; 152,150]	does someone want my sheep?	 	 
279	20:32:23:063	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	im from lancashire...	 	 
280	20:32:24:372	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	my brother is in leeds.&  it's no edinburgh :)	 	 
281	20:32:29:652	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	ah ha lol! rival	 	 
282	20:32:38:348	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	yes just a little bit	 	 
283	20:32:42:515	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	for what, william?	 	 
284	20:32:51:469	william	clay=0; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[116,135; 135,134; 134,150]; settlements=[116,152; 152,150]	anything really.& ore? wood?	 	 
285	20:32:58:504	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	neither, i'm afraid, only a wheat.  Sorry!	 	 
286	20:33:06:146	william	clay=0; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[116,135; 135,134; 134,150]; settlements=[116,152; 152,150]	hmm. maybe later	 	 
