ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
141	20:26:09:105	ljaybrad123	clay=0; ore=0; sheep=4; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135]; settlements=[116,67; 67,150]	anyone want sheep?	 	 
142	20:26:14:689	william	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[139,71; 71,156]; settlements=[139,88; 88,173]	no	 	 
143	20:26:17:973	tomas.kostan	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136]; settlements=[120,169]	nope	 	 
144	20:26:35:553	Server	 		ljaybrad123 traded 3 sheep for 1 clay from a port.	 	 
145	20:26:41:008	Server	 		william rolled a 2 and a 6.	 	 
146	20:26:41:010	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
147	20:26:51:826	Server	 		tomas.kostan rolled a 2 and a 4.	 	 
148	20:26:51:829	Server	 		william gets 1 wood. tomas.kostan gets 1 wood.	 	 
149	20:27:00:355	Server	 		ljaybrad123 rolled a 3 and a 5.	 	 
150	20:27:00:357	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
151	20:27:18:328	Server	 		ljaybrad123 traded 3 sheep for 1 wood from a port.	 	 
152	20:27:33:766	Server	 		ljaybrad123 built a road.	 	 
153	20:27:40:369	Server	 		william rolled a 3 and a 6.	 	 
154	20:27:40:372	Server	 		ljaybrad123 gets 1 ore. william gets 1 wheat. tomas.kostan gets 1 ore.	 	 
155	20:27:55:389	Server	 		william traded 2 wheat for 1 clay from a port.	 	 
156	20:27:59:642	Server	 		william built a road.	 	 
157	20:28:10:602	Server	 		william traded 2 wheat for 1 clay from a port.	 	 
158	20:28:14:178	Server	 		tomas.kostan rolled a 5 and a 5.	 	 
159	20:28:14:180	Server	 		william gets 1 ore.	 	 
160	20:28:25:066	Server	 		tomas.kostan built a road.	 	 
161	20:28:30:861	Server	 		ljaybrad123 rolled a 2 and a 6.	 	 
162	20:28:30:864	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
163	20:28:46:606	Server	 		ljaybrad123 traded 3 sheep for 1 wheat from a port.	 	 
164	20:29:16:750	Server	 		william rolled a 2 and a 6.	 	 
165	20:29:16:752	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
166	20:29:34:358	Server	 		william traded 2 wheat for 1 wood from a port.	 	 
167	20:29:38:091	Server	 		william traded 2 wheat for 1 sheep from a port.	 	 
168	20:29:41:536	Server	 		william built a settlement.	 	 
169	20:29:45:994	Server	 		tomas.kostan rolled a 1 and a 6.	 	 
170	20:29:51:688	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118]; settlements=[116,67; 67,150]	oooh I would have traded you 1 for 1 :p	 	 
171	20:29:59:059	william	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	sry	 	 
172	20:30:05:155	ljaybrad123	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118]; settlements=[116,67; 67,150]	its ok	 	 
173	20:30:15:656	Server	 		ljaybrad123 rolled a 2 and a 6.	 	 
174	20:30:15:658	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
175	20:30:52:076	ljaybrad123	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118]; settlements=[116,67; 67,150]	anyone give me ore for sheep?	 	 
176	20:30:57:832	tomas.kostan	clay=0; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	no	 	 
177	20:31:03:464	william	clay=0; ore=1; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	no	 	 
178	20:31:12:425	Server	 		william rolled a 5 and a 3.	 	 
179	20:31:12:427	Server	 		ljaybrad123 gets 2 sheep. william gets 2 wheat.	 	 
180	20:31:30:573	william	clay=0; ore=1; sheep=0; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	can i get sheep or ore from someone for wheat?	 	 
181	20:31:38:290	tomas.kostan	clay=0; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	n	 	 
182	20:31:40:195	ljaybrad123	clay=0; ore=0; sheep=5; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118]; settlements=[116,67; 67,150]	no	 	 
183	20:31:47:097	Server	 		william traded 2 wheat for 1 sheep from a port.	 	 
184	20:31:52:010	Server	 		tomas.kostan rolled a 6 and a 6.	 	 
185	20:31:52:012	Server	 		william gets 1 wheat.	 	 
