ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
408	20:04:53:070	Server	 		tomas.kostan rolled a 2 and a 4.	 	 
409	20:04:53:070	Server	 		gotwood4sheep gets 1 clay. tomas.kostan gets 2 wheat.	 	 
410	20:05:05:725	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	ore? wood?	 	 
411	20:05:09:732	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	i got wood	 	 
412	20:05:12:584	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	what's on offer	 	 
413	20:05:13:220	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52]; settlements=[154,69]	i haave ore	 	 
414	20:05:34:297	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	lj i can give you your clay now :)	 	 
415	20:05:42:857	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	and niko what about a wheat?	 	 
416	20:05:44:112	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52]; settlements=[154,69]	no need now :p sorry	 	 
417	20:05:55:174	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	i'm not sure what i need	 	 
418	20:06:00:007	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	:D	 	 
419	20:06:00:422	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	i have a clay and 2 wood	 	 
420	20:06:05:847	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	let me know what you want and your offers	 	 
421	20:06:21:238	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	2 wheat for 2 wood?	 	 
422	20:06:31:472	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	2 wheat and a sheep maybe	 	 
423	20:06:36:616	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	I know you and LJ are working that road	 	 
424	20:07:03:387	tomas.kostan	clay=2; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101]; settlements=[101,135; 135,67]	ok i will take 2 wood for 2 wheat and a sheep :)	 	 
425	20:07:06:485	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	done :)	 	 
426	20:07:15:957	Server	 		tomas.kostan made an offer to trade 1 sheep, 2 wheat for 2 wood.	 	 
427	20:07:21:264	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	wrong personage	 	 
428	20:07:28:232	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	gotta check the right colour box ;)	 	 
429	20:07:35:357	Server	 		tomas.kostan made an offer to trade 1 sheep, 2 wheat for 2 wood.	 	 
430	20:07:38:545	Server	 		tomas.kostan traded 1 sheep, 2 wheat for 2 wood from gotwood4sheep.	 	 
431	20:07:41:430	gotwood4sheep	clay=1; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	thx :D	 	 
432	20:07:48:989	Server	 		tomas.kostan built a road.	 	 
433	20:07:51:704	Server	 		tomas.kostan built a road.	 	 
434	20:08:00:174	tomas.kostan	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101; 101,169; 169,186]; settlements=[101,135; 135,67]	thank you too!	 	 
435	20:08:05:310	gotwood4sheep	clay=1; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	i'm watchingyou	 	 
436	20:08:08:584	gotwood4sheep	clay=1; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	;D	 	 
